subject_id,condition,phase_index,window_index,start_time,end_time,duration,n_samples_eda,label
S17,AEROBIC,4,0,1363212495.0,1363212555.0,60,240,aerobic
S17,AEROBIC,4,1,1363212555.0,1363212615.0,60,240,aerobic
S17,AEROBIC,5,0,1363212674.0,1363212734.0,60,240,aerobic
S17,AEROBIC,5,1,1363212734.0,1363212794.0,60,240,aerobic
S17,AEROBIC,6,0,1363212800.0,1363212860.0,60,240,aerobic
S17,AEROBIC,7,0,1363212914.0,1363212974.0,60,240,aerobic
S17,AEROBIC,7,1,1363212974.0,1363213034.0,60,240,aerobic
S17,AEROBIC,8,0,1363213035.0,1363213095.0,60,240,aerobic
S17,AEROBIC,8,1,1363213095.0,1363213155.0,60,240,aerobic
S17,AEROBIC,9,0,1363213164.0,1363213224.0,60,240,aerobic
S17,AEROBIC,10,0,1363213281.0,1363213341.0,60,240,aerobic
S17,AEROBIC,10,1,1363213341.0,1363213401.0,60,240,aerobic
S17,AEROBIC,10,2,1363213401.0,1363213461.0,60,240,aerobic
S18,AEROBIC,0,0,1362752941.0,1362753001.0,60,240,rest
S18,AEROBIC,0,1,1362753001.0,1362753061.0,60,240,rest
S18,AEROBIC,0,2,1362753061.0,1362753121.0,60,240,rest
S18,AEROBIC,1,0,1362753125.0,1362753185.0,60,240,aerobic
S18,AEROBIC,1,1,1362753185.0,1362753245.0,60,240,aerobic
S18,AEROBIC,2,0,1362753299.0,1362753359.0,60,240,aerobic
S18,AEROBIC,2,1,1362753359.0,1362753419.0,60,240,aerobic
S18,AEROBIC,2,2,1362753419.0,1362753479.0,60,240,aerobic
S18,AEROBIC,3,0,1362753482.0,1362753542.0,60,240,aerobic
S18,AEROBIC,3,1,1362753542.0,1362753602.0,60,240,aerobic
S18,AEROBIC,3,2,1362753602.0,1362753662.0,60,240,aerobic
S18,AEROBIC,4,0,1362753668.0,1362753728.0,60,240,aerobic
S18,AEROBIC,4,1,1362753728.0,1362753788.0,60,240,aerobic
S18,AEROBIC,5,0,1362753839.0,1362753899.0,60,240,aerobic
S18,AEROBIC,5,1,1362753899.0,1362753959.0,60,240,aerobic
S18,AEROBIC,6,0,1362753959.0,1362754019.0,60,240,aerobic
S18,AEROBIC,7,0,1362754078.0,1362754138.0,60,240,aerobic
S18,AEROBIC,7,1,1362754138.0,1362754198.0,60,240,aerobic
S18,AEROBIC,8,0,1362754201.0,1362754261.0,60,240,aerobic
S18,AEROBIC,8,1,1362754261.0,1362754321.0,60,240,aerobic
S18,AEROBIC,9,0,1362754324.0,1362754384.0,60,240,aerobic
S18,AEROBIC,9,1,1362754384.0,1362754444.0,60,240,aerobic
S18,AEROBIC,10,0,1362754445.0,1362754505.0,60,240,aerobic
S18,AEROBIC,10,1,1362754505.0,1362754565.0,60,240,aerobic
S18,AEROBIC,10,2,1362754565.0,1362754625.0,60,240,aerobic
f01,AEROBIC,0,0,1372951080.0,1372951140.0,60,240,rest
f01,AEROBIC,0,1,1372951140.0,1372951200.0,60,240,rest
f01,AEROBIC,1,0,1372951202.0,1372951262.0,60,240,aerobic
f01,AEROBIC,2,0,1372951315.0,1372951375.0,60,240,aerobic
f01,AEROBIC,2,1,1372951375.0,1372951435.0,60,240,aerobic
f01,AEROBIC,3,0,1372951440.0,1372951500.0,60,240,aerobic
f01,AEROBIC,3,1,1372951500.0,1372951560.0,60,240,aerobic
f01,AEROBIC,3,2,1372951560.0,1372951620.0,60,240,aerobic
f01,AEROBIC,3,3,1372951620.0,1372951680.0,60,240,aerobic
f01,AEROBIC,3,4,1372951680.0,1372951740.0,60,240,aerobic
f01,AEROBIC,3,5,1372951740.0,1372951800.0,60,240,aerobic
f01,AEROBIC,3,6,1372951800.0,1372951860.0,60,240,aerobic
f01,AEROBIC,3,7,1372951860.0,1372951920.0,60,240,aerobic
f01,AEROBIC,3,8,1372951920.0,1372951980.0,60,240,aerobic
f01,AEROBIC,3,9,1372951980.0,1372952040.0,60,240,aerobic
f01,AEROBIC,3,10,1372952040.0,1372952100.0,60,240,aerobic
f01,AEROBIC,4,0,1372952155.0,1372952215.0,60,240,aerobic
f01,AEROBIC,4,1,1372952215.0,1372952275.0,60,240,aerobic
f01,AEROBIC,4,2,1372952275.0,1372952335.0,60,240,aerobic
f01,AEROBIC,5,0,1372952344.0,1372952404.0,60,240,aerobic
f01,AEROBIC,5,1,1372952404.0,1372952464.0,60,240,aerobic
f01,AEROBIC,5,2,1372952464.0,1372952524.0,60,240,aerobic
f01,AEROBIC,6,0,1372952563.0,1372952623.0,60,240,aerobic
f01,AEROBIC,6,1,1372952623.0,1372952683.0,60,240,aerobic
f02,AEROBIC,0,0,1372955151.0,1372955211.0,60,240,rest
f02,AEROBIC,1,0,1372955266.0,1372955326.0,60,240,aerobic
f02,AEROBIC,1,1,1372955326.0,1372955386.0,60,240,aerobic
f02,AEROBIC,2,0,1372955390.0,1372955450.0,60,240,aerobic
f02,AEROBIC,3,0,1372955509.0,1372955569.0,60,240,aerobic
f02,AEROBIC,3,1,1372955569.0,1372955629.0,60,240,aerobic
f02,AEROBIC,3,2,1372955629.0,1372955689.0,60,240,aerobic
f02,AEROBIC,3,3,1372955689.0,1372955749.0,60,240,aerobic
f02,AEROBIC,3,4,1372955749.0,1372955809.0,60,240,aerobic
f02,AEROBIC,3,5,1372955809.0,1372955869.0,60,240,aerobic
f02,AEROBIC,3,6,1372955869.0,1372955929.0,60,240,aerobic
f02,AEROBIC,3,7,1372955929.0,1372955989.0,60,240,aerobic
f02,AEROBIC,3,8,1372955989.0,1372956049.0,60,240,aerobic
f02,AEROBIC,3,9,1372956049.0,1372956109.0,60,240,aerobic
f02,AEROBIC,3,10,1372956109.0,1372956169.0,60,240,aerobic
f02,AEROBIC,4,0,1372956228.0,1372956288.0,60,240,aerobic
f02,AEROBIC,4,1,1372956288.0,1372956348.0,60,240,aerobic
f02,AEROBIC,5,0,1372956400.0,1372956460.0,60,240,aerobic
f02,AEROBIC,5,1,1372956460.0,1372956520.0,60,240,aerobic
f02,AEROBIC,5,2,1372956520.0,1372956580.0,60,240,aerobic
f02,AEROBIC,6,0,1372956637.0,1372956697.0,60,240,aerobic
f02,AEROBIC,6,1,1372956697.0,1372956757.0,60,240,aerobic
f03,AEROBIC,0,0,1372951070.0,1372951130.0,60,240,rest
f03,AEROBIC,1,0,1372951189.0,1372951249.0,60,240,aerobic
f03,AEROBIC,2,0,1372951304.0,1372951364.0,60,240,aerobic
f03,AEROBIC,2,1,1372951364.0,1372951424.0,60,240,aerobic
f03,AEROBIC,3,0,1372951428.0,1372951488.0,60,240,aerobic
f03,AEROBIC,3,1,1372951488.0,1372951548.0,60,240,aerobic
f03,AEROBIC,3,2,1372951548.0,1372951608.0,60,240,aerobic
f03,AEROBIC,3,3,1372951608.0,1372951668.0,60,240,aerobic
f03,AEROBIC,3,4,1372951668.0,1372951728.0,60,240,aerobic
f03,AEROBIC,3,5,1372951728.0,1372951788.0,60,240,aerobic
f03,AEROBIC,3,6,1372951788.0,1372951848.0,60,240,aerobic
f03,AEROBIC,3,7,1372951848.0,1372951908.0,60,240,aerobic
f03,AEROBIC,3,8,1372951908.0,1372951968.0,60,240,aerobic
f03,AEROBIC,3,9,1372951968.0,1372952028.0,60,240,aerobic
f03,AEROBIC,3,10,1372952028.0,1372952088.0,60,240,aerobic
f03,AEROBIC,4,0,1372952145.0,1372952205.0,60,240,aerobic
f03,AEROBIC,4,1,1372952205.0,1372952265.0,60,240,aerobic
f03,AEROBIC,4,2,1372952265.0,1372952325.0,60,240,aerobic
f03,AEROBIC,5,0,1372952343.0,1372952403.0,60,240,aerobic
f03,AEROBIC,5,1,1372952403.0,1372952463.0,60,240,aerobic
f03,AEROBIC,5,2,1372952463.0,1372952523.0,60,240,aerobic
f03,AEROBIC,6,0,1372952557.0,1372952617.0,60,240,aerobic
f03,AEROBIC,6,1,1372952617.0,1372952677.0,60,240,aerobic
f04,AEROBIC,0,0,1371744471.0,1371744531.0,60,240,rest
f04,AEROBIC,0,1,1371744531.0,1371744591.0,60,240,rest
f04,AEROBIC,1,0,1371744628.0,1371744688.0,60,240,aerobic
f04,AEROBIC,1,1,1371744688.0,1371744748.0,60,240,aerobic
f04,AEROBIC,2,0,1371744750.0,1371744810.0,60,240,aerobic
f04,AEROBIC,2,1,1371744810.0,1371744870.0,60,240,aerobic
f04,AEROBIC,3,0,1371744870.0,1371744930.0,60,240,aerobic
f04,AEROBIC,3,1,1371744930.0,1371744990.0,60,240,aerobic
f04,AEROBIC,3,2,1371744990.0,1371745050.0,60,240,aerobic
f04,AEROBIC,3,3,1371745050.0,1371745110.0,60,240,aerobic
f04,AEROBIC,3,4,1371745110.0,1371745170.0,60,240,aerobic
f04,AEROBIC,3,5,1371745170.0,1371745230.0,60,240,aerobic
f04,AEROBIC,3,6,1371745230.0,1371745290.0,60,240,aerobic
f04,AEROBIC,3,7,1371745290.0,1371745350.0,60,240,aerobic
f04,AEROBIC,3,8,1371745350.0,1371745410.0,60,240,aerobic
f04,AEROBIC,3,9,1371745410.0,1371745470.0,60,240,aerobic
f04,AEROBIC,3,10,1371745470.0,1371745530.0,60,240,aerobic
f04,AEROBIC,3,11,1371745530.0,1371745590.0,60,240,aerobic
f04,AEROBIC,4,0,1371745605.0,1371745665.0,60,240,aerobic
f04,AEROBIC,4,1,1371745665.0,1371745725.0,60,240,aerobic
f04,AEROBIC,4,2,1371745725.0,1371745785.0,60,240,aerobic
f04,AEROBIC,4,3,1371745785.0,1371745845.0,60,240,aerobic
f04,AEROBIC,4,4,1371745845.0,1371745905.0,60,240,aerobic
f04,AEROBIC,4,5,1371745905.0,1371745965.0,60,240,aerobic
f04,AEROBIC,5,0,1371746014.0,1371746074.0,60,240,aerobic
f04,AEROBIC,5,1,1371746074.0,1371746134.0,60,240,aerobic
f04,AEROBIC,6,0,1371746134.0,1371746194.0,60,240,aerobic
f05,AEROBIC,0,0,1371741540.0,1371741600.0,60,240,rest
f05,AEROBIC,1,0,1371741627.0,1371741687.0,60,240,aerobic
f05,AEROBIC,2,0,1371741718.0,1371741778.0,60,240,aerobic
f05,AEROBIC,3,0,1371741805.0,1371741865.0,60,240,aerobic
f05,AEROBIC,3,1,1371741865.0,1371741925.0,60,240,aerobic
f05,AEROBIC,3,2,1371741925.0,1371741985.0,60,240,aerobic
f05,AEROBIC,3,3,1371741985.0,1371742045.0,60,240,aerobic
f05,AEROBIC,3,4,1371742045.0,1371742105.0,60,240,aerobic
f05,AEROBIC,3,5,1371742105.0,1371742165.0,60,240,aerobic
f05,AEROBIC,3,6,1371742165.0,1371742225.0,60,240,aerobic
f05,AEROBIC,3,7,1371742225.0,1371742285.0,60,240,aerobic
f05,AEROBIC,3,8,1371742285.0,1371742345.0,60,240,aerobic
f05,AEROBIC,3,9,1371742345.0,1371742405.0,60,240,aerobic
f05,AEROBIC,3,10,1371742405.0,1371742465.0,60,240,aerobic
f05,AEROBIC,3,11,1371742465.0,1371742525.0,60,240,aerobic
f05,AEROBIC,3,12,1371742525.0,1371742585.0,60,240,aerobic
f05,AEROBIC,3,13,1371742585.0,1371742645.0,60,240,aerobic
f05,AEROBIC,5,0,1371742710.0,1371742770.0,60,240,aerobic
f05,AEROBIC,6,0,1371742822.0,1371742882.0,60,240,aerobic
f06,AEROBIC,0,0,1371741730.0,1371741790.0,60,240,rest
f06,AEROBIC,1,0,1371741814.0,1371741874.0,60,240,aerobic
f06,AEROBIC,2,0,1371741889.0,1371741949.0,60,240,aerobic
f06,AEROBIC,3,0,1371741995.0,1371742055.0,60,240,aerobic
f06,AEROBIC,3,1,1371742055.0,1371742115.0,60,240,aerobic
f06,AEROBIC,3,2,1371742115.0,1371742175.0,60,240,aerobic
f06,AEROBIC,3,3,1371742175.0,1371742235.0,60,240,aerobic
f06,AEROBIC,3,4,1371742235.0,1371742295.0,60,240,aerobic
f06,AEROBIC,3,5,1371742295.0,1371742355.0,60,240,aerobic
f06,AEROBIC,3,6,1371742355.0,1371742415.0,60,240,aerobic
f06,AEROBIC,3,7,1371742415.0,1371742475.0,60,240,aerobic
f06,AEROBIC,3,8,1371742475.0,1371742535.0,60,240,aerobic
f06,AEROBIC,3,9,1371742535.0,1371742595.0,60,240,aerobic
f06,AEROBIC,3,10,1371742595.0,1371742655.0,60,240,aerobic
f06,AEROBIC,5,0,1371742714.0,1371742774.0,60,240,aerobic
f06,AEROBIC,6,0,1371742825.0,1371742885.0,60,240,aerobic
f07,AEROBIC,0,0,1371741740.0,1371741800.0,60,240,rest
f07,AEROBIC,1,0,1371741824.0,1371741884.0,60,240,aerobic
f07,AEROBIC,2,0,1371741910.0,1371741970.0,60,240,aerobic
f07,AEROBIC,2,1,1371741970.0,1371742030.0,60,240,aerobic
f07,AEROBIC,3,0,1371742035.0,1371742095.0,60,240,aerobic
f07,AEROBIC,3,1,1371742095.0,1371742155.0,60,240,aerobic
f07,AEROBIC,3,2,1371742155.0,1371742215.0,60,240,aerobic
f07,AEROBIC,3,3,1371742215.0,1371742275.0,60,240,aerobic
f07,AEROBIC,3,4,1371742275.0,1371742335.0,60,240,aerobic
f07,AEROBIC,3,5,1371742335.0,1371742395.0,60,240,aerobic
f07,AEROBIC,3,6,1371742395.0,1371742455.0,60,240,aerobic
f07,AEROBIC,3,7,1371742455.0,1371742515.0,60,240,aerobic
f07,AEROBIC,3,8,1371742515.0,1371742575.0,60,240,aerobic
f07,AEROBIC,3,9,1371742575.0,1371742635.0,60,240,aerobic
f07,AEROBIC,3,10,1371742635.0,1371742695.0,60,240,aerobic
f07,AEROBIC,5,0,1371742717.0,1371742777.0,60,240,aerobic
f07,AEROBIC,6,0,1371742827.0,1371742887.0,60,240,aerobic
f07,AEROBIC,6,1,1371742887.0,1371742947.0,60,240,aerobic
f08,AEROBIC,0,0,1374519533.0,1374519593.0,60,240,rest
f08,AEROBIC,0,1,1374519593.0,1374519653.0,60,240,rest
f08,AEROBIC,1,0,1374519653.0,1374519713.0,60,240,aerobic
f08,AEROBIC,2,0,1374519772.0,1374519832.0,60,240,aerobic
f08,AEROBIC,3,0,1374519891.0,1374519951.0,60,240,aerobic
f08,AEROBIC,3,1,1374519951.0,1374520011.0,60,240,aerobic
f08,AEROBIC,3,2,1374520011.0,1374520071.0,60,240,aerobic
f08,AEROBIC,3,3,1374520071.0,1374520131.0,60,240,aerobic
f08,AEROBIC,3,4,1374520131.0,1374520191.0,60,240,aerobic
f08,AEROBIC,3,5,1374520191.0,1374520251.0,60,240,aerobic
f08,AEROBIC,3,6,1374520251.0,1374520311.0,60,240,aerobic
f08,AEROBIC,3,7,1374520311.0,1374520371.0,60,240,aerobic
f08,AEROBIC,3,8,1374520371.0,1374520431.0,60,240,aerobic
f08,AEROBIC,3,9,1374520431.0,1374520491.0,60,240,aerobic
f08,AEROBIC,4,0,1374520506.0,1374520566.0,60,240,aerobic
f08,AEROBIC,4,1,1374520566.0,1374520626.0,60,240,aerobic
f08,AEROBIC,5,0,1374520678.0,1374520738.0,60,240,aerobic
f08,AEROBIC,5,1,1374520738.0,1374520798.0,60,240,aerobic
f08,AEROBIC,5,2,1374520798.0,1374520858.0,60,240,aerobic
f08,AEROBIC,5,3,1374520858.0,1374520918.0,60,240,aerobic
f08,AEROBIC,6,0,1374520919.0,1374520979.0,60,240,aerobic
f08,AEROBIC,6,1,1374520979.0,1374521039.0,60,240,aerobic
f09,AEROBIC,0,0,1371744450.0,1371744510.0,60,240,rest
f09,AEROBIC,0,1,1371744510.0,1371744570.0,60,240,rest
f09,AEROBIC,1,0,1371744614.0,1371744674.0,60,240,aerobic
f09,AEROBIC,2,0,1371744720.0,1371744780.0,60,240,aerobic
f09,AEROBIC,2,1,1371744780.0,1371744840.0,60,240,aerobic
f09,AEROBIC,3,0,1371744840.0,1371744900.0,60,240,aerobic
f09,AEROBIC,3,1,1371744900.0,1371744960.0,60,240,aerobic
f09,AEROBIC,3,2,1371744960.0,1371745020.0,60,240,aerobic
f09,AEROBIC,3,3,1371745020.0,1371745080.0,60,240,aerobic
f09,AEROBIC,3,4,1371745080.0,1371745140.0,60,240,aerobic
f09,AEROBIC,3,5,1371745140.0,1371745200.0,60,240,aerobic
f09,AEROBIC,3,6,1371745200.0,1371745260.0,60,240,aerobic
f09,AEROBIC,3,7,1371745260.0,1371745320.0,60,240,aerobic
f09,AEROBIC,3,8,1371745320.0,1371745380.0,60,240,aerobic
f09,AEROBIC,3,9,1371745380.0,1371745440.0,60,240,aerobic
f09,AEROBIC,3,10,1371745440.0,1371745500.0,60,240,aerobic
f09,AEROBIC,3,11,1371745500.0,1371745560.0,60,240,aerobic
f09,AEROBIC,4,0,1371745590.0,1371745650.0,60,240,aerobic
f09,AEROBIC,4,1,1371745650.0,1371745710.0,60,240,aerobic
f09,AEROBIC,4,2,1371745710.0,1371745770.0,60,240,aerobic
f09,AEROBIC,4,3,1371745770.0,1371745830.0,60,240,aerobic
f09,AEROBIC,4,4,1371745830.0,1371745890.0,60,240,aerobic
f09,AEROBIC,4,5,1371745890.0,1371745950.0,60,240,aerobic
f09,AEROBIC,5,0,1371746005.0,1371746065.0,60,240,aerobic
f09,AEROBIC,5,1,1371746065.0,1371746125.0,60,240,aerobic
f09,AEROBIC,6,0,1371746131.0,1371746191.0,60,240,aerobic
f10,AEROBIC,0,0,1371744482.0,1371744542.0,60,240,rest
f10,AEROBIC,0,1,1371744542.0,1371744602.0,60,240,rest
f10,AEROBIC,1,0,1371744638.0,1371744698.0,60,240,aerobic
f10,AEROBIC,2,0,1371744750.0,1371744810.0,60,240,aerobic
f10,AEROBIC,3,0,1371744865.0,1371744925.0,60,240,aerobic
f10,AEROBIC,3,1,1371744925.0,1371744985.0,60,240,aerobic
f10,AEROBIC,3,2,1371744985.0,1371745045.0,60,240,aerobic
f10,AEROBIC,3,3,1371745045.0,1371745105.0,60,240,aerobic
f10,AEROBIC,3,4,1371745105.0,1371745165.0,60,240,aerobic
f10,AEROBIC,3,5,1371745165.0,1371745225.0,60,240,aerobic
f10,AEROBIC,3,6,1371745225.0,1371745285.0,60,240,aerobic
f10,AEROBIC,3,7,1371745285.0,1371745345.0,60,240,aerobic
f10,AEROBIC,3,8,1371745345.0,1371745405.0,60,240,aerobic
f10,AEROBIC,3,9,1371745405.0,1371745465.0,60,240,aerobic
f10,AEROBIC,3,10,1371745465.0,1371745525.0,60,240,aerobic
f10,AEROBIC,3,11,1371745525.0,1371745585.0,60,240,aerobic
f10,AEROBIC,4,0,1371745616.0,1371745676.0,60,240,aerobic
f10,AEROBIC,4,1,1371745676.0,1371745736.0,60,240,aerobic
f10,AEROBIC,4,2,1371745736.0,1371745796.0,60,240,aerobic
f10,AEROBIC,4,3,1371745796.0,1371745856.0,60,240,aerobic
f10,AEROBIC,4,4,1371745856.0,1371745916.0,60,240,aerobic
f10,AEROBIC,4,5,1371745916.0,1371745976.0,60,240,aerobic
f10,AEROBIC,5,0,1371746029.0,1371746089.0,60,240,aerobic
f10,AEROBIC,6,0,1371746136.0,1371746196.0,60,240,aerobic
f11,AEROBIC,0,0,1372955164.0,1372955224.0,60,240,rest
f11,AEROBIC,1,0,1372955278.0,1372955338.0,60,240,aerobic
f11,AEROBIC,1,1,1372955338.0,1372955398.0,60,240,aerobic
f11,AEROBIC,2,0,1372955403.0,1372955463.0,60,240,aerobic
f11,AEROBIC,2,1,1372955463.0,1372955523.0,60,240,aerobic
f11,AEROBIC,3,0,1372955524.0,1372955584.0,60,240,aerobic
f11,AEROBIC,3,1,1372955584.0,1372955644.0,60,240,aerobic
f11,AEROBIC,3,2,1372955644.0,1372955704.0,60,240,aerobic
f11,AEROBIC,3,3,1372955704.0,1372955764.0,60,240,aerobic
f11,AEROBIC,3,4,1372955764.0,1372955824.0,60,240,aerobic
f11,AEROBIC,3,5,1372955824.0,1372955884.0,60,240,aerobic
f11,AEROBIC,3,6,1372955884.0,1372955944.0,60,240,aerobic
f11,AEROBIC,3,7,1372955944.0,1372956004.0,60,240,aerobic
f11,AEROBIC,3,8,1372956004.0,1372956064.0,60,240,aerobic
f11,AEROBIC,3,9,1372956064.0,1372956124.0,60,240,aerobic
f11,AEROBIC,3,10,1372956124.0,1372956184.0,60,240,aerobic
f11,AEROBIC,4,0,1372956241.0,1372956301.0,60,240,aerobic
f11,AEROBIC,4,1,1372956301.0,1372956361.0,60,240,aerobic
f11,AEROBIC,5,0,1372956410.0,1372956470.0,60,240,aerobic
f11,AEROBIC,5,1,1372956470.0,1372956530.0,60,240,aerobic
f11,AEROBIC,5,2,1372956530.0,1372956590.0,60,240,aerobic
f11,AEROBIC,6,0,1372956643.0,1372956703.0,60,240,aerobic
f11,AEROBIC,6,1,1372956703.0,1372956763.0,60,240,aerobic
f12,AEROBIC,0,0,1372951094.0,1372951154.0,60,240,rest
f12,AEROBIC,0,1,1372951154.0,1372951214.0,60,240,rest
f12,AEROBIC,1,0,1372951216.0,1372951276.0,60,240,aerobic
f12,AEROBIC,2,0,1372951329.0,1372951389.0,60,240,aerobic
f12,AEROBIC,2,1,1372951389.0,1372951449.0,60,240,aerobic
f12,AEROBIC,3,0,1372951453.0,1372951513.0,60,240,aerobic
f12,AEROBIC,3,1,1372951513.0,1372951573.0,60,240,aerobic
f12,AEROBIC,3,2,1372951573.0,1372951633.0,60,240,aerobic
f12,AEROBIC,3,3,1372951633.0,1372951693.0,60,240,aerobic
f12,AEROBIC,3,4,1372951693.0,1372951753.0,60,240,aerobic
f12,AEROBIC,3,5,1372951753.0,1372951813.0,60,240,aerobic
f12,AEROBIC,3,6,1372951813.0,1372951873.0,60,240,aerobic
f12,AEROBIC,3,7,1372951873.0,1372951933.0,60,240,aerobic
f12,AEROBIC,3,8,1372951933.0,1372951993.0,60,240,aerobic
f12,AEROBIC,3,9,1372951993.0,1372952053.0,60,240,aerobic
f12,AEROBIC,3,10,1372952053.0,1372952113.0,60,240,aerobic
f12,AEROBIC,4,0,1372952168.0,1372952228.0,60,240,aerobic
f12,AEROBIC,4,1,1372952228.0,1372952288.0,60,240,aerobic
f12,AEROBIC,4,2,1372952288.0,1372952348.0,60,240,aerobic
f12,AEROBIC,5,0,1372952356.0,1372952416.0,60,240,aerobic
f12,AEROBIC,5,1,1372952416.0,1372952476.0,60,240,aerobic
f12,AEROBIC,5,2,1372952476.0,1372952536.0,60,240,aerobic
f12,AEROBIC,6,0,1372952570.0,1372952630.0,60,240,aerobic
f13,AEROBIC,0,0,1372955143.0,1372955203.0,60,240,rest
f13,AEROBIC,1,0,1372955257.0,1372955317.0,60,240,aerobic
f13,AEROBIC,1,1,1372955317.0,1372955377.0,60,240,aerobic
f13,AEROBIC,2,0,1372955379.0,1372955439.0,60,240,aerobic
f13,AEROBIC,2,1,1372955439.0,1372955499.0,60,240,aerobic
f13,AEROBIC,3,0,1372955499.0,1372955559.0,60,240,aerobic
f13,AEROBIC,3,1,1372955559.0,1372955619.0,60,240,aerobic
f13,AEROBIC,3,2,1372955619.0,1372955679.0,60,240,aerobic
f13,AEROBIC,3,3,1372955679.0,1372955739.0,60,240,aerobic
f13,AEROBIC,3,4,1372955739.0,1372955799.0,60,240,aerobic
f13,AEROBIC,3,5,1372955799.0,1372955859.0,60,240,aerobic
f13,AEROBIC,3,6,1372955859.0,1372955919.0,60,240,aerobic
f13,AEROBIC,3,7,1372955919.0,1372955979.0,60,240,aerobic
f13,AEROBIC,3,8,1372955979.0,1372956039.0,60,240,aerobic
f13,AEROBIC,3,9,1372956039.0,1372956099.0,60,240,aerobic
f13,AEROBIC,3,10,1372956099.0,1372956159.0,60,240,aerobic
f13,AEROBIC,4,0,1372956217.0,1372956277.0,60,240,aerobic
f13,AEROBIC,4,1,1372956277.0,1372956337.0,60,240,aerobic
f13,AEROBIC,5,0,1372956393.0,1372956453.0,60,240,aerobic
f13,AEROBIC,5,1,1372956453.0,1372956513.0,60,240,aerobic
f13,AEROBIC,5,2,1372956513.0,1372956573.0,60,240,aerobic
f13,AEROBIC,5,3,1372956573.0,1372956633.0,60,240,aerobic
f13,AEROBIC,6,0,1372956634.0,1372956694.0,60,240,aerobic
f13,AEROBIC,6,1,1372956694.0,1372956754.0,60,240,aerobic
S01,ANAEROBIC,1,0,1361396796.0,1361396856.0,60,240,anaerobic
S01,ANAEROBIC,1,1,1361396856.0,1361396916.0,60,240,anaerobic
S01,ANAEROBIC,1,2,1361396916.0,1361396976.0,60,240,anaerobic
S01,ANAEROBIC,1,3,1361396976.0,1361397036.0,60,240,anaerobic
S01,ANAEROBIC,3,0,1361397080.0,1361397140.0,60,240,anaerobic
S01,ANAEROBIC,3,1,1361397140.0,1361397200.0,60,240,anaerobic
S01,ANAEROBIC,3,2,1361397200.0,1361397260.0,60,240,anaerobic
S01,ANAEROBIC,3,3,1361397260.0,1361397320.0,60,240,anaerobic
S01,ANAEROBIC,5,0,1361397355.0,1361397415.0,60,240,anaerobic
S01,ANAEROBIC,5,1,1361397415.0,1361397475.0,60,240,anaerobic
S01,ANAEROBIC,5,2,1361397475.0,1361397535.0,60,240,anaerobic
S01,ANAEROBIC,5,3,1361397535.0,1361397595.0,60,240,anaerobic
S02,ANAEROBIC,1,0,1361398973.0,1361399033.0,60,240,anaerobic
S02,ANAEROBIC,1,1,1361399033.0,1361399093.0,60,240,anaerobic
S02,ANAEROBIC,1,2,1361399093.0,1361399153.0,60,240,anaerobic
S02,ANAEROBIC,1,3,1361399153.0,1361399213.0,60,240,anaerobic
S02,ANAEROBIC,3,0,1361399250.0,1361399310.0,60,240,anaerobic
S02,ANAEROBIC,3,1,1361399310.0,1361399370.0,60,240,anaerobic
S02,ANAEROBIC,3,2,1361399370.0,1361399430.0,60,240,anaerobic
S02,ANAEROBIC,5,0,1361399523.0,1361399583.0,60,240,anaerobic
S02,ANAEROBIC,5,1,1361399583.0,1361399643.0,60,240,anaerobic
S02,ANAEROBIC,5,2,1361399643.0,1361399703.0,60,240,anaerobic
S02,ANAEROBIC,5,3,1361399703.0,1361399763.0,60,240,anaerobic
S03,ANAEROBIC,1,0,1362603367.0,1362603427.0,60,240,anaerobic
S03,ANAEROBIC,1,1,1362603427.0,1362603487.0,60,240,anaerobic
S03,ANAEROBIC,1,2,1362603487.0,1362603547.0,60,240,anaerobic
S03,ANAEROBIC,1,3,1362603547.0,1362603607.0,60,240,anaerobic
S03,ANAEROBIC,3,0,1362603695.0,1362603755.0,60,240,anaerobic
S03,ANAEROBIC,3,1,1362603755.0,1362603815.0,60,240,anaerobic
S03,ANAEROBIC,3,2,1362603815.0,1362603875.0,60,240,anaerobic
S03,ANAEROBIC,3,3,1362603875.0,1362603935.0,60,240,anaerobic
S03,ANAEROBIC,5,0,1362603996.0,1362604056.0,60,240,anaerobic
S03,ANAEROBIC,5,1,1362604056.0,1362604116.0,60,240,anaerobic
S03,ANAEROBIC,5,2,1362604116.0,1362604176.0,60,240,anaerobic
S03,ANAEROBIC,5,3,1362604176.0,1362604236.0,60,240,anaerobic
S04,ANAEROBIC,1,0,1361721915.0,1361721975.0,60,240,anaerobic
S04,ANAEROBIC,1,1,1361721975.0,1361722035.0,60,240,anaerobic
S04,ANAEROBIC,1,2,1361722035.0,1361722095.0,60,240,anaerobic
S04,ANAEROBIC,1,3,1361722095.0,1361722155.0,60,240,anaerobic
S04,ANAEROBIC,3,0,1361722204.0,1361722264.0,60,240,anaerobic
S04,ANAEROBIC,3,1,1361722264.0,1361722324.0,60,240,anaerobic
S04,ANAEROBIC,3,2,1361722324.0,1361722384.0,60,240,anaerobic
S04,ANAEROBIC,5,0,1361722433.0,1361722493.0,60,240,anaerobic
S04,ANAEROBIC,5,1,1361722493.0,1361722553.0,60,240,anaerobic
S04,ANAEROBIC,5,2,1361722553.0,1361722613.0,60,240,anaerobic
